400	4.21726206	2.18317647
405	4.20050479	2.14178405
410	4.17812782	2.10964072
415	4.15294004	2.08808747
420	4.12793244	2.07741368
425	4.10588937	2.07686877
430	4.08893823	2.0848752
435	4.07794183	2.09968974
440	4.07539308	2.12057767
445	4.08114058	2.14299289
450	4.09370791	2.16567198
455	4.11204146	2.18776646
460	4.1352053	2.2088436
465	4.16245967	2.22877933
470	4.19329591	2.24763444
475	4.22742953	2.26555406
480	4.26477064	2.28269991
485	4.30539748	2.29920616
490	4.34953588	2.31515386
495	4.39755246	2.33055409
500	4.44996696	2.34533169
505	4.50749418	2.35930084
510	4.57114476	2.37211357
515	4.64246596	2.38309767
520	4.72398355	2.39057865
525	4.81893783	2.38976786
530	4.92712287	2.37039042
535	5.03732247	2.32138098
540	5.12919446	2.24432555
545	5.18980521	2.15762705
550	5.22428536	2.0822446
555	5.24845304	2.02805123
560	5.2777161	1.99384696
565	5.323886	1.97234542
570	5.39539988	1.9509116
575	5.49303968	1.91063962
580	5.60301042	1.83291091
585	5.69983164	1.71301575
590	5.76191197	1.56523757
595	5.78373737	1.41198915
600	5.77338016	1.26989757
605	5.7426206	1.14547028
610	5.70056883	1.03866792
615	5.65272786	0.94723135
620	5.60221782	0.868771684
625	5.5508886	0.801282436
630	5.49991585	0.743127592
635	5.45008263	0.692950849
640	5.40191891	0.649603014
645	5.35577728	0.61209327
650	5.3118784	0.579557698
655	5.27034113	0.551238929
660	5.23120449	0.526472398
665	5.19444486	0.504676315
670	5.15998965	0.485343761
675	5.1277285	0.468036138
680	5.09752234	0.45237762
685	5.06921081	0.438050601
690	5.04261856	0.424792209
695	5.01756116	0.412391986
700	4.99385146	0.400690442
705	4.97130745	0.389577618
710	4.94976169	0.378990104
715	4.92907156	0.368904781
720	4.9091282	0.359328243
725	4.88986125	0.350282509
730	4.8712374	0.341789465
735	4.85325233	0.333857607
740	4.83591836	0.326474213
745	4.81925115	0.319604307
750	4.80325849	0.313195571
755	4.78793446	0.307186587
760	4.77325821	0.301515484
765	4.75919666	0.29612668
770	4.74570916	0.290974659
775	4.73275222	0.286024928
780	4.72028339	0.281252954
785	4.70826361	0.276642103
790	4.69665834	0.272181392
795	4.68543768	0.267863528
800	4.67457604	0.26368344
805	4.66405151	0.259637301
810	4.65384525	0.255721912
815	4.64394091	0.251934369
820	4.63432419	0.248271883
825	4.62498251	0.244731688
830	4.61590469	0.24131101
835	4.6070808	0.238007045
840	4.59850195	0.234816954
845	4.59016024	0.23173786
850	4.58204858	0.228766842
855	4.5741607	0.225900928
860	4.56649108	0.22313707
865	4.55903498	0.220472112
870	4.55178856	0.217902721
875	4.54474844	0.215425314
880	4.53791188	0.213035913
885	4.53127679	0.210729964
890	4.52484153	0.208502138
895	4.51860472	0.206346131
900	4.51256488	0.204254526
905	4.50671999	0.202218781
910	4.50106699	0.200229394
915	4.49560142	0.198276271
920	4.49031711	0.19634926
925	4.48520621	0.194438769
930	4.48025937	0.192536351
935	4.47546623	0.190635125
940	4.47081594	0.188729986
945	4.46629769	0.186817588
950	4.46190118	0.184896151
955	4.45761692	0.182965178
960	4.45343643	0.181025124
965	4.44935236	0.179077066
970	4.44535876	0.177122351
975	4.44145049	0.175162289
980	4.43762313	0.173197854
985	4.43387284	0.171229468
990	4.43019593	0.169256929
995	4.42658854	0.167279503
1000	4.42304634	0.165296178
