400	0.415069729	2.20599333
405	0.410251172	2.25954136
410	0.406083532	2.31221303
415	0.4025014	2.36408127
420	0.399448494	2.41520956
425	0.396876032	2.46565353
430	0.394741453	2.51546224
435	0.393007404	2.56467921
440	0.391640923	2.61334322
445	0.390612776	2.66148902
450	0.389896918	2.70914786
455	0.389470047	2.756348
460	0.389311232	2.80311505
465	0.389401607	2.8494723
470	0.389724102	2.89544104
475	0.390263232	2.94104075
480	0.391004901	2.98628932
485	0.391936245	3.03120324
490	0.39304549	3.07579771
495	0.394321838	3.1200868
500	0.395755356	3.16408356
505	0.397336892	3.20780011
510	0.399057992	3.25124775
515	0.400910831	3.294437
520	0.402888154	3.33737771
525	0.404983219	3.38007909
530	0.407189753	3.42254977
535	0.409501905	3.46479786
540	0.411914214	3.50683099
545	0.41442157	3.54865633
550	0.417019186	3.59028066
555	0.419702571	3.63171037
560	0.422467507	3.6729515
565	0.425310024	3.71400978
570	0.428226383	3.75489062
575	0.431213057	3.79559916
580	0.434266715	3.83614029
585	0.437384208	3.87651865
590	0.440562553	3.91673866
595	0.443798926	3.95680453
600	0.447090644	3.99672026
605	0.450435163	4.03648969
610	0.453830061	4.07611646
615	0.457273034	4.11560409
620	0.460761889	4.15495591
625	0.464294532	4.19417513
630	0.467868968	4.23326482
635	0.47148329	4.27222793
640	0.475135673	4.31106727
645	0.478824376	4.34978557
650	0.482547726	4.38838544
655	0.486304126	4.42686938
660	0.49009204	4.46523983
665	0.493909996	4.5034991
670	0.497756581	4.54164944
675	0.501630436	4.57969302
680	0.505530255	4.61763193
685	0.509454782	4.65546819
690	0.513402808	4.69320375
695	0.517373167	4.7308405
700	0.521364737	4.76838026
705	0.525376435	4.80582481
710	0.529407217	4.84317586
715	0.533456074	4.88043506
720	0.537522034	4.91760403
725	0.541604156	4.95468433
730	0.54570153	4.99167748
735	0.549813278	5.02858495
740	0.55393855	5.06540817
745	0.558076523	5.10214853
750	0.562226401	5.13880739
755	0.566387411	5.17538607
760	0.570558808	5.21188585
765	0.574739866	5.24830798
770	0.578929885	5.28465367
775	0.583128184	5.32092412
780	0.587334102	5.35712048
785	0.591547	5.39324389
790	0.595766256	5.42929543
795	0.599991267	5.4652762
800	0.604221448	5.50118725
805	0.60845623	5.53702959
810	0.612695061	5.57280424
815	0.616937404	5.60851218
820	0.62118274	5.64415437
825	0.62543056	5.67973176
830	0.629680374	5.71524525
835	0.633931703	5.75069575
840	0.638184082	5.78608415
845	0.642437059	5.82141132
850	0.646690193	5.85667809
855	0.650943059	5.8918853
860	0.65519524	5.92703377
865	0.659446332	5.96212429
870	0.663695941	5.99715765
875	0.667943685	6.03213462
880	0.672189192	6.06705596
885	0.6764321	6.1019224
890	0.680672056	6.13673468
895	0.684908719	6.17149351
900	0.689141754	6.20619959
905	0.693370838	6.24085362
910	0.697595655	6.27545628
915	0.701815898	6.31000823
920	0.706031268	6.34451013
925	0.710241476	6.37896263
930	0.714446238	6.41336636
935	0.71864528	6.44772195
940	0.722838334	6.48203001
945	0.727025141	6.51629115
950	0.731205448	6.55050597
955	0.735379009	6.58467505
960	0.739545584	6.61879896
965	0.743704942	6.65287829
970	0.747856856	6.68691359
975	0.752001107	6.72090541
980	0.756137482	6.75485429
985	0.760265773	6.78876078
990	0.764385778	6.82262541
995	0.768497302	6.85644868
1000	0.772600154	6.89023112
