300, 3.2572571295360766, 0.9939845283834255
305, 3.265167791446637, 1.0088867690718164
310, 3.2735707723406353, 1.0238060685177546
315, 3.2824773296344616, 1.0387238384748678
320, 3.29189807074984, 1.053620379487814
325, 3.3018428572155836, 1.068474885249601
330, 3.3123207052016714, 1.0832654548382343
335, 3.3233396830672755, 1.0979691135395102
340, 3.3349068066124548, 1.1125618429357385
345, 3.347027932834167, 1.1270186208980253
350, 3.3597076530990635, 1.1413134720611815
355, 3.37294918675586, 1.1554195292841671
360, 3.386754276316436, 1.1693091065044738
365, 3.401123085434122, 1.1829537832814605
370, 3.4160541009968517, 1.1963245011914454
375, 3.4315440407285736, 1.209391672086784
380, 3.447587767751039, 1.2221252980633392
385, 3.46417821359641, 1.2344951027974125
390, 3.481306311175644, 1.2464706737167794
395, 3.4989609391952765, 1.2580216142640397
400, 3.5171288794732116, 1.269117705297862
405, 3.535794788530409, 1.2797290744633016
410, 3.5549411847282877, 1.2898263721512
415, 3.574548452080688, 1.2993809524641664
420, 3.5945948616945613, 1.3083650574186345
425, 3.6150566115865312, 1.3167520024448176
430, 3.6359078853855222, 1.324516361104998
435, 3.65712093016833, 1.3316341468410526
440, 3.678666153389956, 1.3380829894894628
445, 3.700512238569514, 1.3438423042707557
450, 3.7226262790820215, 1.348893450973619
455, 3.744973929093861, 1.3532198811141813
460, 3.7675195703729343, 1.3568072709589405
465, 3.7902264934115273, 1.3596436384551294
470, 3.8130570910288797, 1.3617194423127996
475, 3.835973062378915, 1.3630276617251293
480, 3.8589356250836935, 1.3635638554923917
485, 3.88190573305096, 1.36332619962448
490, 3.9048442974195856, 1.362315502829442
495, 3.9277124080132837, 1.3605351996430308
500, 3.950471552672644, 1.3579913213080141
505, 3.9730838318786117, 1.3546924448629767
510, 3.995512166175704, 1.3506496212397021
515, 4.017720494047582, 1.3458762834875215
520, 4.03967395808668, 1.3403881365345225
525, 4.061339077527763, 1.3342030301525736
530, 4.0826839054758395, 1.327340817010207
535, 4.103678169444302, 1.3198231978704675
540, 4.12429339412158, 1.3116735561172332
545, 4.144503005595849, 1.3029167838721563
550, 4.164282416579534, 1.2935791019955836
555, 4.183609092480793, 1.2836878762503916
560, 4.202462598461199, 1.2732714318504963
565, 4.22082462789104, 1.2623588685199378
570, 4.238679012861368, 1.2509798780587058
575, 4.256011717630789, 1.239164566253236
580, 4.27281081607237, 1.226943280788678
585, 4.289066454340137, 1.2143464466223965
590, 4.304770800094697, 1.201404410069696
595, 4.319917979714052, 1.1881472926389631
600, 4.334504004969641, 1.1746048554395654
605, 4.348526690671131, 1.1608063747765265
610, 4.361985564779037, 1.1467805293453126
615, 4.374881772454646, 1.1325552992513392
620, 4.387217975465535, 1.118157876904771
625, 4.3989982482953245, 1.1036145896837872
630, 4.4102279722219855, 1.0889508341200906
635, 4.4209137285331135, 1.0741910212397745
640, 4.431063191942689, 1.059358532590886
645, 4.440685025164626, 1.0444756864058795
650, 4.449788775486949, 1.0295637132819109
655, 4.4583847740788745, 1.0146427407135896
660, 4.466484038653697, 0.9997317857801017
665, 4.474098180004791, 0.9848487552701305
670, 4.48123931283178, 0.9700104525221589
675, 4.487919971179899, 0.9552325902629609
680, 4.494153028728851, 0.9405298087417674
685, 4.49995162408821, 0.925915698480183
690, 4.505329091185241, 0.9114028269869167
695, 4.510298894767826, 0.8970027688203996
700, 4.514874570989824, 0.8827261384201254
705, 4.519069672998666, 0.8685826251678709
710, 4.522897721404638, 0.8545810301818773
715, 4.526372159477942, 0.8407293043896468
720, 4.529506312892603, 0.8270345874675019
725, 4.532313353815139, 0.813503247276852
730, 4.534806269120057, 0.8001409194676381
735, 4.536997832503117, 0.7869525469583307
740, 4.538900580256364, 0.7739424190387889
745, 4.540526790465641, 0.7611142098770071
750, 4.541888465391142, 0.7484710162431918
755, 4.542997316794082, 0.736015394294532
760, 4.543864753977294, 0.7237493952915429
765, 4.544501874314085, 0.711674600141868
770, 4.544919456047737, 0.6997921526900565
775, 4.545127953153111, 0.688102791692126
780, 4.545137492061795, 0.6766068814317899
785, 4.544957870062781, 0.6653044409511933
790, 4.544598555201558, 0.654195171882982
795, 4.544068687511581, 0.643278484882684
800, 4.543377081423178, 0.632553524670837
805, 4.542532229205939, 0.6220191937031687
810, 4.541542305311384, 0.6116741744946431
815, 4.540415171493164, 0.6015169506293492
820, 4.539158382592106, 0.591545826493268
825, 4.537779192883062, 0.5817589457709647
830, 4.536284562889707, 0.5721543087503312
835, 4.534681166582088, 0.5627297884818278
840, 4.532975398879929, 0.5534831458402292
845, 4.531173383392359, 0.5444120435378728
850, 4.529280980331873, 0.5355140591388486
855, 4.527303794547014, 0.5267866971235602
860, 4.525247183624399, 0.5182274000526937
865, 4.523116266016439, 0.5098335588789384
870, 4.520915929156311, 0.501602522453798
875, 4.518650837526534, 0.4935316062756678
880, 4.516325440651926, 0.4856181005239661
885, 4.513943980991661, 0.4778592774226256
890, 4.511510501708834, 0.4702523979746366
895, 4.50902885429918, 0.4627947181076713
900, 4.506502706063586, 0.4554834942690992
905, 4.5039355474117, 0.4483159885069456
910, 4.501330698986349, 0.44128947307161487
915, 4.498691318600581, 0.43440123457144153
920, 4.496020407981106, 0.42764857771340786
925, 4.493320819313569, 0.4210288286586887
930, 4.4905952615865825, 0.4145393380210164
935, 4.48784630673281, 0.4081774835342671
940, 4.4850763955664785, 0.40194067241410725
945, 4.482287843517767, 0.39582634343704776
950, 4.479482846165356, 0.3898319687588132
955, 4.476663484569199, 0.3839550554925573
960, 4.473831730406187, 0.3781931470661361
965, 4.470989450911972, 0.3725438243764068
970, 4.468138413632631, 0.3670047067573163
975, 4.465280290990239, 0.36157345277742353
980, 4.46241666466676, 0.3562477608814265
985, 4.459549029810868, 0.35102536988925287
990, 4.456678799072534, 0.34590405936532026
995, 4.453807306470335, 0.3408816498696766
1000, 4.450935811096577, 0.3359560031018804
